Filename,PassSequence,OverOz,error
after_cleaned_train/poj104-v1_4_915__ZNKSt5ctypeIcE5widenEc.ll,"['--tailcallelim', '--ipsccp', '--guard-widening', '--early-cse', '--mem2reg', '--instcombine', '--lower-expect', '--constmerge', '--lcssa', '--separate-const-offset-from-gep', '--always-inline', '--bdce', '--simple-loop-unswitch', '--loop-guard-widening', '--add-discriminators']",39.29,
after_cleaned_train/poj104-v1_4_949__ZNKSt5ctypeIcE5widenEc.ll,"['--guard-widening', '--loop-simplify', '--mldst-motion', '--instcombine', '--early-cse-memssa', '--float2int', '--loop-versioning-licm', '--scalarizer', '--instnamer', '--loop-idiom', '--gvn', '--sroa', '--instsimplify', '--partial-inliner']",39.29,
after_cleaned_train/poj104-v1_50_1174__ZNKSt5ctypeIcE5widenEc.ll,"['--barrier', '--strip', '--coro-split', '--flattencfg', '--infer-address-spaces', '--loop-distribute', '--lower-guard-intrinsic', '--instsimplify', '--forceattrs', '--div-rem-pairs', '--lcssa', '--gvn-hoist', '--gvn', '--partially-inline-libcalls', '--instcombine']",39.29,
after_cleaned_train/poj104-v1_50_1191__ZNKSt5ctypeIcE5widenEc.ll,"['--tailcallelim', '--lower-guard-intrinsic', '--ee-instrument', '--early-cse', '--mem2reg', '--instcombine', '--speculative-execution', '--separate-const-offset-from-gep', '--rewrite-statepoints-for-gc', '--correlated-propagation', '--strip-dead-prototypes', '--sroa', '--loop-simplifycfg']",39.29,
after_cleaned_train/poj104-v1_50_1641__Z3friii.ll,"['--elim-avail-extern', '--consthoist', '--inferattrs', '--coro-early', '--instcombine', '--lcssa', '--loop-unswitch', '--alignment-from-assumptions', '--loop-idiom', '--gvn', '--sroa', '--functionattrs', '--simplifycfg', '--loop-load-elim', '--loop-interchange']",80.85,
after_cleaned_train/poj104-v1_50_1641_main.ll,"['--loop-unroll', '--aggressive-instcombine', '--strip', '--mem2reg', '--dse', '--separate-const-offset-from-gep', '--loop-rotate', '--globalopt', '--newgvn', '--loweratomic', '--loop-idiom', '--gvn', '--sancov', '--name-anon-globals', '--instsimplify']",56.41,
after_cleaned_train/poj104-v1_50_1928__ZNKSt5ctypeIcE5widenEc.ll,"['--sroa', '--loop-versioning', '--coro-split', '--scalarizer', '--instcombine', '--post-inline-ee-instrument', '--separate-const-offset-from-gep', '--reassociate', '--tailcallelim', '--float2int', '--consthoist', '--hotcoldsplit', '--ipsccp', '--loop-versioning-licm']",39.29,
after_cleaned_train/poj104-v1_50_1952__ZNKSt5ctypeIcE5widenEc.ll,"['--ipsccp', '--loop-instsimplify', '--strip', '--instcombine', '--loop-rotate', '--gvn-hoist', '--slp-vectorizer', '--correlated-propagation', '--loop-simplifycfg', '--sroa', '--functionattrs', '--strip-debug-declare', '--div-rem-pairs', '--post-inline-ee-instrument']",39.29,
after_cleaned_train/poj104-v1_50_1966__ZNKSt5ctypeIcE5widenEc.ll,"['--guard-widening', '--called-value-propagation', '--forceattrs', '--instcombine', '--lcssa', '--coro-elide', '--alignment-from-assumptions', '--sroa', '--sancov', '--globalsplit']",39.29,
after_cleaned_train/poj104-v1_50_2072__ZNKSt5ctypeIcE5widenEc.ll,"['--loop-unroll', '--mldst-motion', '--loop-predication', '--instcombine', '--prune-eh', '--constmerge', '--nary-reassociate', '--coro-elide', '--instnamer', '--loop-unswitch', '--strip-nondebug', '--pgo-memop-opt', '--reassociate', '--sroa']",39.29,
after_cleaned_train/poj104-v1_50_2144_main.ll,"['--mem2reg', '--memcpyopt', '--nary-reassociate', '--loop-rotate', '--sink', '--gvn-hoist', '--correlated-propagation', '--sroa', '--libcalls-shrinkwrap', '--strip-debug-declare', '--insert-gcov-profiling', '--gvn', '--dce']",48.48,
after_cleaned_train/poj104-v1_50_2379__ZNKSt5ctypeIcE5widenEc.ll,"['--guard-widening', '--lowerswitch', '--ee-instrument', '--mergereturn', '--forceattrs', '--mem2reg', '--instcombine', '--lcssa', '--loweratomic', '--float2int', '--indvars', '--loop-versioning-licm', '--coro-elide', '--bdce']",39.29,
after_cleaned_train/poj104-v1_50_2495__ZNKSt5ctypeIcE5widenEc.ll,"['--nary-reassociate', '--early-cse-memssa', '--canonicalize-aliases', '--mldst-motion', '--reg2mem', '--instcombine']",39.29,
after_cleaned_train/poj104-v1_50_2537__ZNKSt5ctypeIcE5widenEc.ll,"['--deadargelim', '--mem2reg', '--loop-sink', '--scalarizer', '--ipconstprop', '--partially-inline-libcalls', '--loop-fusion', '--break-crit-edges', '--mergeicmps', '--instcombine', '--prune-eh', '--argpromotion', '--mldst-motion', '--strip-debug-declare', '--mergereturn']",39.29,
after_cleaned_train/poj104-v1_51_1002__ZNKSt5ctypeIcE5widenEc.ll,"['--instcombine', '--mergefunc', '--sroa', '--forceattrs', '--loop-interchange']",39.29,
after_cleaned_train/poj104-v1_51_1002__ZNKSt8ios_base5widthEv.ll,"['--loop-instsimplify', '--coro-split', '--mem2reg', '--loop-guard-widening', '--lower-matrix-intrinsics', '--flattencfg', '--inferattrs', '--newgvn', '--prune-eh', '--coro-elide', '--deadargelim', '--loop-vectorize', '--consthoist']",50.0,
after_cleaned_train/poj104-v1_51_1002__ZNSt8ios_base5widthEl.ll,"['--mldst-motion', '--forceattrs', '--early-cse', '--mem2reg', '--mergefunc', '--speculative-execution', '--ipconstprop', '--loop-versioning', '--sink', '--loop-unswitch', '--loop-simplifycfg', '--strip-debug-declare', '--simple-loop-unswitch', '--flattencfg', '--add-discriminators']",77.78,
after_cleaned_train/poj104-v1_51_1037__ZNKSt5ctypeIcE5widenEc.ll,"['--instcombine', '--sroa', '--ipsccp', '--ipconstprop', '--loop-unswitch', '--mergefunc', '--pgo-memop-opt', '--cross-dso-cfi', '--indvars', '--lowerswitch', '--loop-reroll', '--licm', '--gvn-hoist']",39.29,
after_cleaned_train/poj104-v1_51_1037__ZNKSt8ios_base5widthEv.ll,"['--instcombine', '--reassociate', '--loop-distribute', '--dce', '--loop-data-prefetch', '--loop-simplifycfg', '--strip-nondebug', '--coro-elide', '--correlated-propagation', '--simplifycfg']",50.0,
after_cleaned_train/poj104-v1_51_1037__ZNSt8ios_base5widthEl.ll,"['--guard-widening', '--post-inline-ee-instrument', '--instsimplify', '--gvn', '--mem2reg', '--lcssa', '--loop-deletion', '--infer-address-spaces', '--loop-simplify', '--globalsplit', '--constmerge', '--loop-load-elim']",77.78,
after_cleaned_train/poj104-v1_51_538__ZNKSt5ctypeIcE5widenEc.ll,"['--early-cse', '--instcombine', '--constmerge', '--sink', '--rewrite-statepoints-for-gc', '--loop-vectorize', '--scalarizer', '--sroa']",39.29,
after_cleaned_train/poj104-v1_51_538__ZNKSt8ios_base5widthEv.ll,"['--sroa', '--loop-versioning-licm', '--ipsccp', '--insert-gcov-profiling', '--inline', '--instcombine', '--dse', '--lowerinvoke', '--mergeicmps', '--jump-threading', '--loop-reroll', '--name-anon-globals', '--constprop', '--simple-loop-unswitch', '--loop-simplifycfg']",50.0,
after_cleaned_train/poj104-v1_51_538__ZNSt8ios_base5widthEl.ll,"['--insert-gcov-profiling', '--coro-early', '--strip-debug-declare', '--lowerinvoke', '--mldst-motion', '--dse', '--loop-predication', '--inject-tli-mappings', '--gvn', '--mem2reg', '--loop-instsimplify', '--sink', '--partial-inliner']",77.78,
after_cleaned_train/poj104-v1_51_544__ZNKSt5ctypeIcE5widenEc.ll,"['--ipconstprop', '--coro-split', '--separate-const-offset-from-gep', '--early-cse-memssa', '--rpo-functionattrs', '--tailcallelim', '--simple-loop-unswitch', '--strip-dead-prototypes', '--canonicalize-aliases', '-loop-reduce', '--instcombine']",39.29,
after_cleaned_train/poj104-v1_51_544__ZNKSt8ios_base5widthEv.ll,"['--partial-inliner', '--add-discriminators', '--prune-eh', '--mem2reg', '--div-rem-pairs', '--loop-simplify', '--mldst-motion', '--gvn-hoist', '--lcssa', '--simplifycfg', '--loop-distribute']",50.0,
after_cleaned_train/poj104-v1_51_544__ZNSt8ios_base5widthEl.ll,"['--strip-nondebug', '--newgvn', '--loop-versioning-licm', '--loop-sink', '--sancov', '--correlated-propagation', '--separate-const-offset-from-gep', '--flattencfg', '--always-inline', '--coro-elide', '--irce', '--mem2reg', '--aggressive-instcombine', '--rewrite-statepoints-for-gc']",77.78,
after_cleaned_train/poj104-v1_51_596__ZNKSt5ctypeIcE5widenEc.ll,"['--mergereturn', '--globaldce', '--called-value-propagation', '--speculative-execution', '--name-anon-globals', '--loop-unroll', '--inferattrs', '--instcombine', '--mem2reg', '--pgo-memop-opt', '--coro-early']",39.29,
after_cleaned_train/poj104-v1_51_596__ZNKSt8ios_base5widthEv.ll,"['--callsite-splitting', '--alignment-from-assumptions', '--div-rem-pairs', '--loop-versioning-licm', '--forceattrs', '--mem2reg', '--insert-gcov-profiling', '--lower-matrix-intrinsics', '--argpromotion', '--constprop', '--coro-cleanup', '--globalopt', '--early-cse-memssa', '--sroa']",50.0,
after_cleaned_train/poj104-v1_51_596__ZNSt8ios_base5widthEl.ll,"['--irce', '--strip', '--lowerswitch', '--dse', '--sancov', '--inline', '--loop-versioning-licm', '--instnamer', '--loop-unroll-and-jam', '--mem2reg', '--div-rem-pairs', '--early-cse-memssa']",77.78,
after_cleaned_train/poj104-v1_51_622__ZNKSt5ctypeIcE5widenEc.ll,"['--globalsplit', '--loop-interchange', '--insert-gcov-profiling', '--argpromotion', '--newgvn', '--globalopt', '--inferattrs', '--instcombine']",39.29,
after_cleaned_train/poj104-v1_51_622__ZNKSt8ios_base5widthEv.ll,"['--libcalls-shrinkwrap', '--loop-data-prefetch', '--alignment-from-assumptions', '--constmerge', '--globaldce', '--nary-reassociate', '--instcombine', '--guard-widening', '--cross-dso-cfi', '--coro-early', '--argpromotion', '--jump-threading']",50.0,
after_cleaned_train/poj104-v1_51_622__ZNSt8ios_base5widthEl.ll,"['--break-crit-edges', '--globalopt', '--always-inline', '--strip-nondebug', '--callsite-splitting', '--coro-elide', '--lowerswitch', '--reassociate', '--called-value-propagation', '--gvn', '--constmerge', '--reg2mem', '--instcombine']",77.78,
after_cleaned_train/poj104-v1_51_624__ZNKSt5ctypeIcE5widenEc.ll,"['--instcombine', '--rewrite-statepoints-for-gc', '--early-cse-memssa', '--loop-reroll', '--loop-simplify', '--inline', '--sccp', '--sroa']",39.29,
after_cleaned_train/poj104-v1_51_661__ZNKSt5ctypeIcE5widenEc.ll,"['--tailcallelim', '--lowerswitch', '--lower-guard-intrinsic', '--mem2reg', '--instcombine', '--lcssa', '--lowerinvoke', '--newgvn', '--attributor', '--coro-elide', '--loop-reroll', '--loop-fusion', '--rpo-functionattrs', '--sancov', '--globaldce']",39.29,
after_cleaned_train/poj104-v1_51_661__ZNKSt8ios_base5widthEv.ll,"['--early-cse-memssa', '--jump-threading', '--inline', '--barrier', '--loop-deletion', '-loop-reduce', '--instcombine', '--partial-inliner', '--lowerswitch', '--lowerinvoke', '--load-store-vectorizer']",50.0,
after_cleaned_train/poj104-v1_51_661__ZNSt8ios_base5widthEl.ll,"['--lowerswitch', '--loop-simplify', '--mem2reg', '--instcombine', '--lower-constant-intrinsics', '--loop-reroll', '--loop-simplifycfg', '--mergeicmps', '--coro-cleanup', '--gvn', '--loop-versioning-licm']",77.78,
after_cleaned_train/poj104-v1_51_663__ZNKSt5ctypeIcE5widenEc.ll,"['--post-inline-ee-instrument', '--sroa', '--simplifycfg', '--mergeicmps', '--loop-rotate', '--licm', '--speculative-execution', '--loop-data-prefetch', '--elim-avail-extern', '--cross-dso-cfi', '--loop-simplifycfg', '--loop-versioning', '--jump-threading', '--instcombine', '--slp-vectorizer']",39.29,
after_cleaned_train/poj104-v1_51_663__ZNKSt8ios_base5widthEv.ll,"['--reg2mem', '--loop-data-prefetch', '--loop-load-elim', '--lower-matrix-intrinsics', '--bdce', '--deadargelim', '--sancov', '--coro-early', '--prune-eh', '--mem2reg', '--consthoist', '--mldst-motion', '--loop-versioning-licm']",50.0,
after_cleaned_train/poj104-v1_51_663__ZNSt8ios_base5widthEl.ll,"['--functionattrs', '--sccp', '--coro-elide', '--inferattrs', '--slp-vectorizer', '--lcssa', '--guard-widening', '--early-cse-memssa', '--ee-instrument', '--loop-vectorize', '--mem2reg', '--strip', '--loop-instsimplify']",77.78,
after_cleaned_train/poj104-v1_51_671__ZNKSt5ctypeIcE5widenEc.ll,"['--guard-widening', '--loop-guard-widening', '--lowerswitch', '--consthoist', '--mem2reg', '--instcombine', '--coro-elide', '--loop-deletion', '--strip-dead-prototypes', '--sroa', '--loop-idiom', '--strip-debug-declare', '--bdce', '--flattencfg']",39.29,
after_cleaned_train/poj104-v1_51_677__ZNKSt5ctypeIcE5widenEc.ll,"['--gvn', '--consthoist', '--early-cse-memssa', '--indvars', '--mergereturn', '--prune-eh', '--coro-cleanup', '--inject-tli-mappings', '--partially-inline-libcalls', '--newgvn', '--instcombine']",39.29,
after_cleaned_train/poj104-v1_51_677__ZNKSt8ios_base5widthEv.ll,"['--loop-interchange', '--barrier', '--sroa', '--flattencfg', '--break-crit-edges', '--mergefunc', '--correlated-propagation', '--constprop', '--newgvn']",50.0,
after_cleaned_train/poj104-v1_51_677__ZNSt8ios_base5widthEl.ll,"['--speculative-execution', '--irce', '--mergeicmps', '--sroa', '--strip', '--early-cse', '--sancov', '--loop-predication', '--slp-vectorizer', '--newgvn', '--flattencfg', '--coro-cleanup', '--instsimplify', '--lower-expect', '--break-crit-edges']",77.78,
after_cleaned_train/poj104-v1_51_678__ZNKSt5ctypeIcE5widenEc.ll,"['--sccp', '--mem2reg', '--instcombine', '--float2int', '--hotcoldsplit', '--loop-reroll', '--correlated-propagation', '--functionattrs', '--gvn', '--pgo-memop-opt', '--globaldce', '--insert-gcov-profiling', '--name-anon-globals', '--flattencfg', '--inject-tli-mappings']",39.29,
after_cleaned_train/poj104-v1_51_678__ZNKSt8ios_base5widthEv.ll,"['--speculative-execution', '--callsite-splitting', '--ipsccp', '--instcombine', '--inject-tli-mappings', '--mergefunc', '--correlated-propagation', '--guard-widening', '--indvars', '--aggressive-instcombine', '--loop-data-prefetch', '--inline', '--jump-threading', '--loop-unroll', '--pgo-memop-opt']",50.0,
after_cleaned_train/poj104-v1_51_678__ZNSt8ios_base5widthEl.ll,"['--hotcoldsplit', '--lower-matrix-intrinsics', '--post-inline-ee-instrument', '--guard-widening', '--loop-vectorize', '--pgo-memop-opt', '--dse', '--loop-rotate', '--instcombine', '--called-value-propagation', '--inject-tli-mappings', '--newgvn', '--loop-simplifycfg', '--globalopt', '--coro-cleanup']",77.78,
after_cleaned_train/poj104-v1_51_991__ZNKSt5ctypeIcE5widenEc.ll,"['--newgvn', '--sink', '--redundant-dbg-inst-elim', '--loweratomic', '--break-crit-edges', '--early-cse-memssa', '--loop-guard-widening', '--lowerswitch', '--callsite-splitting', '--dse', '--slp-vectorizer', '--memcpyopt', '--instcombine', '--strip-dead-prototypes']",39.29,
after_cleaned_train/poj104-v1_51_991__ZNKSt8ios_base5widthEv.ll,"['--sroa', '--redundant-dbg-inst-elim', '--always-inline', '--flattencfg', '--die', '--dse', '--add-discriminators', '--lower-guard-intrinsic', '--ipconstprop', '--licm', '--attributor']",50.0,
after_cleaned_train/poj104-v1_51_991__ZNSt8ios_base5widthEl.ll,"['--die', '--mem2reg', '--early-cse', '--flattencfg', '--lower-widenable-condition', '--slp-vectorizer', '--loop-fusion', '--loop-versioning-licm', '--break-crit-edges']",77.78,
after_cleaned_train/poj104-v1_51_997__ZNKSt5ctypeIcE5widenEc.ll,"['--loop-versioning', '--float2int', '--newgvn', '--loop-sink', '--irce', '--constprop', '--loop-deletion', '--load-store-vectorizer', '--slsr', '--mem2reg', '--instcombine']",39.29,
after_cleaned_train/poj104-v1_52_2174__Z4MovePii.ll,"['--guard-widening', '--infer-address-spaces', '--mergereturn', '--forceattrs', '--mem2reg', '--instcombine', '--nary-reassociate', '--dse', '--newgvn', '--loweratomic', '--loop-versioning', '--alignment-from-assumptions', '--loop-simplifycfg', '--name-anon-globals', '--flattencfg']",66.67,
after_cleaned_train/poj104-v1_52_3391__ZNKSt5ctypeIcE5widenEc.ll,"['--loop-simplify', '--loop-unroll', '--mem2reg', '--instcombine', '--mergefunc', '--lcssa', '--nary-reassociate', '--loop-versioning', '--argpromotion', '--always-inline', '--sroa', '--strip-debug-declare', '--simple-loop-unswitch', '--ipconstprop']",39.29,
after_cleaned_train/poj104-v1_52_3534__ZNKSt5ctypeIcE5widenEc.ll,"['--coro-early', '--mem2reg', '--instcombine', '--correlated-propagation', '--add-discriminators']",39.29,
after_cleaned_train/poj104-v1_52_3674__Z10outputdataP4Node.ll,"['--infer-address-spaces', '--strip', '--instcombine', '--lowerinvoke', '--separate-const-offset-from-gep', '--early-cse-memssa', '--gvn-hoist', '--adce', '--deadargelim', '--sroa', '--mergeicmps', '--div-rem-pairs']",46.15,
after_cleaned_train/poj104-v1_52_3674__Z7outputkP4Nodei.ll,"['--aggressive-instcombine', '--mem2reg', '--instcombine', '--mergefunc', '--prune-eh', '--constmerge', '--lower-expect', '-loop-reduce', '--correlated-propagation', '--strip-dead-prototypes', '--sroa', '--reassociate', '--bdce']",55.56,
after_cleaned_train/poj104-v1_52_3674_main.ll,"['--coro-split', '--gvn', '--ipconstprop', '--speculative-execution', '--lcssa', '--canonicalize-aliases', '--loop-load-elim', '--barrier', '--slsr', '--loop-data-prefetch', '--gvn-hoist', '--mem2reg', '--memcpyopt']",44.83,
after_cleaned_train/poj104-v1_52_3719__Z10outputdataP4Node.ll,"['--lowerswitch', '--consthoist', '--inferattrs', '--coro-early', '--forceattrs', '--instcombine', '--sroa', '--simplifycfg']",46.15,
after_cleaned_train/poj104-v1_52_3719__Z7outputkP4Nodei.ll,"['--guard-widening', '--called-value-propagation', '--mem2reg', '--instcombine', '--memcpyopt', '--strip-debug-declare', '--dce', '--div-rem-pairs']",55.56,
after_cleaned_train/poj104-v1_52_3719_main.ll,"['--gvn', '--simple-loop-unswitch', '--aggressive-instcombine', '--instcombine', '--loop-predication', '--loop-idiom', '--always-inline']",44.83,
after_cleaned_train/poj104-v1_52_4119__ZNKSt5ctypeIcE5widenEc.ll,"['--barrier', '--newgvn', '--instcombine', '--loop-versioning-licm', '--loop-unroll-and-jam', '--consthoist', '--partially-inline-libcalls', '--infer-address-spaces', '--globalopt', '--deadargelim', '--loop-data-prefetch', '--nary-reassociate', '-loop-reduce', '--speculative-execution']",39.29,
after_cleaned_train/poj104-v1_52_4294__ZNKSt5ctypeIcE5widenEc.ll,"['--mem2reg', '--correlated-propagation', '--separate-const-offset-from-gep', '--sancov', '--scalarizer', '--callsite-splitting', '--loop-sink', '--instcombine', '--simplifycfg', '--coro-cleanup', '--float2int', '--loop-vectorize', '--functionattrs', '--forceattrs', '--slsr']",39.29,
after_cleaned_train/poj104-v1_52_4371_main.ll,"['--sroa', '--simplifycfg', '--dce', '--gvn', '--strip-dead-prototypes', '--constmerge', '--globaldce', '--callsite-splitting']",37.21,
after_cleaned_train/poj104-v1_52_4654__Z4moveiPi.ll,"['--ee-instrument', '--consthoist', '--cross-dso-cfi', '--prune-eh', '--mem2reg', '--loop-deletion', '--indvars', '--deadargelim', '--loop-simplifycfg', '--sroa', '--gvn', '--dce', '--redundant-dbg-inst-elim', '--lower-matrix-intrinsics', '--float2int']",61.22,
after_cleaned_train/poj104-v1_52_5245__ZNKSt5ctypeIcE5widenEc.ll,"['--consthoist', '--sccp', '--instcombine', '--speculative-execution', '--dse', '--instnamer', '--rpo-functionattrs', '--sroa', '--bdce']",39.29,
after_cleaned_train/poj104-v1_52_5614__Z6toscanv.ll,"['--infer-address-spaces', '--callsite-splitting', '--guard-widening', '--consthoist', '--early-cse', '--sccp', '--mem2reg', '--dse', '--loop-unroll-and-jam', '--coro-elide', '--argpromotion', '--loop-sink', '--gvn', '--strip-nondebug', '--globalsplit']",45.45,
after_cleaned_train/poj104-v1_52_5614__Z7toprintv.ll,"['--loweratomic', '--strip-debug-declare', '--rpo-functionattrs', '--simplifycfg', '--loop-guard-widening', '--deadargelim', '--early-cse', '--lcssa', '--loop-sink', '--lower-guard-intrinsic', '--mem2reg']",41.67,
after_cleaned_train/poj104-v1_52_5813__Z7movenumi.ll,"['--tailcallelim', '--infer-address-spaces', '--loop-instsimplify', '--forceattrs', '--instcombine', '--lowerinvoke', '--functionattrs', '--sroa', '--globaldce', '--sancov', '--gvn', '--inject-tli-mappings']",54.84,
after_cleaned_train/poj104-v1_52_5813__ZNKSt5ctypeIcE5widenEc.ll,"['--loop-simplify', '--early-cse', '--strip', '--instcombine', '--load-store-vectorizer', '--mem2reg', '--constmerge', '--globalopt', '--loop-vectorize', '--irce', '--mergeicmps', '--strip-nondebug', '--name-anon-globals', '--barrier', '--loop-interchange']",39.29,
after_cleaned_train/poj104-v1_52_5968__ZNKSt5ctypeIcE5widenEc.ll,"['--elim-avail-extern', '--mem2reg', '--instcombine', '--coro-split', '--break-crit-edges', '--loop-fusion', '--loop-reroll', '--irce', '--redundant-dbg-inst-elim']",39.29,
after_cleaned_train/poj104-v1_52_6064__ZNKSt5ctypeIcE5widenEc.ll,"['--coro-early', '--aggressive-instcombine', '--mem2reg', '--instcombine', '--insert-gcov-profiling']",39.29,
after_cleaned_train/poj104-v1_53_73__Z6belongiPii.ll,"['--instsimplify', '--instcombine', '--loop-guard-widening', '--aggressive-instcombine', '--loop-sink', '--add-discriminators', '--loop-fusion', '--sccp', '--mem2reg', '--loop-unroll-and-jam', '--constprop', '--simplifycfg', '--mergefunc', '--loop-idiom', '--gvn-hoist']",67.5,
after_cleaned_train/poj104-v1_53_915__Z4findPii.ll,"['--partially-inline-libcalls', '--instcombine', '--memcpyopt', '--early-cse-memssa', '--jump-threading', '--always-inline', '--scalarizer', '--loop-vectorize', '--strip-dead-prototypes', '--sroa', '--sancov', '--loop-distribute', '--die', '--loop-interchange']",61.9,
after_cleaned_train/poj104-v1_54_1007_main.ll,"['--loop-guard-widening', '--div-rem-pairs', '--early-cse-memssa', '--add-discriminators', '--scalarizer', '--tailcallelim', '--inferattrs', '--jump-threading', '--loop-unswitch', '--mem2reg', '--die', '--inline', '--canonicalize-aliases', '--attributor', '--callsite-splitting']",57.58,
after_cleaned_train/poj104-v1_54_1018_main.ll,"['--gvn', '--lower-widenable-condition', '--loop-simplify', '--loop-predication', '--partially-inline-libcalls', '--loop-simplifycfg', '--nary-reassociate', '--lcssa', '--loweratomic', '--post-inline-ee-instrument', '--pgo-memop-opt', '-loop-reduce', '--mem2reg']",36.36,
after_cleaned_train/poj104-v1_54_1044_main.ll,"['--instcombine', '--alignment-from-assumptions', '--guard-widening', '--slp-vectorizer', '--loop-distribute', '--loop-simplifycfg', '--gvn', '--coro-cleanup', '--argpromotion']",40.0,
after_cleaned_train/poj104-v1_54_1128_main.ll,"['--inferattrs', '--dse', '--coro-cleanup', '--globaldce', '--gvn', '--sroa', '--pgo-memop-opt']",45.95,
after_cleaned_train/poj104-v1_54_1173__Z5houziiiii.ll,"['--loop-simplify', '--ee-instrument', '--mem2reg', '--jump-threading', '--attributor', '--gvn-hoist', '-loop-reduce', '--loop-simplifycfg', '--gvn', '--post-inline-ee-instrument']",65.85,
after_cleaned_train/poj104-v1_54_1173__ZNKSt5ctypeIcE5widenEc.ll,"['--callsite-splitting', '--lowerswitch', '--ee-instrument', '--mem2reg', '--instcombine', '--lower-expect', '--coro-split', '--memcpyopt', '--lowerinvoke', '--licm', '--rewrite-statepoints-for-gc', '--argpromotion', '--redundant-dbg-inst-elim', '--post-inline-ee-instrument', '--lower-matrix-intrinsics']",39.29,
after_cleaned_train/poj104-v1_54_1245__ZNKSt5ctypeIcE5widenEc.ll,"['--mem2reg', '--instcombine', '--nary-reassociate', '--loop-load-elim', '--loop-interchange']",39.29,
after_cleaned_train/poj104-v1_54_1256__Z4amnti.ll,"['--infer-address-spaces', '--mergereturn', '--aggressive-instcombine', '--cross-dso-cfi', '--mergefunc', '--constmerge', '--separate-const-offset-from-gep', '--early-cse-memssa', '--float2int', '--gvn-hoist', '--coro-elide', '--instnamer', '--alignment-from-assumptions', '--sroa', '--licm']",42.11,
after_cleaned_train/poj104-v1_54_1279__ZNKSt5ctypeIcE5widenEc.ll,"['--loop-vectorize', '--coro-elide', '--canonicalize-aliases', '--barrier', '--partial-inliner', '--loop-simplifycfg', '--newgvn', '--add-discriminators', '--gvn-hoist', '--flattencfg', '--loop-instsimplify', '--cross-dso-cfi', '--ipconstprop', '--insert-gcov-profiling', '--instcombine']",39.29,
after_cleaned_train/poj104-v1_54_1376__ZNKSt5ctypeIcE5widenEc.ll,"['--partially-inline-libcalls', '--mldst-motion', '--instcombine', '--break-crit-edges', '--newgvn', '--ipconstprop', '--sink', '--jump-threading', '--loweratomic', '--sroa', '--simple-loop-unswitch', '--loop-guard-widening']",39.29,
after_cleaned_train/poj104-v1_54_1389__Z1fii.ll,"['--cross-dso-cfi', '--aggressive-instcombine', '--loop-predication', '--mem2reg', '--strip', '--instcombine', '--newgvn', '--early-cse-memssa', '--loop-deletion', '--hotcoldsplit', '-loop-reduce', '--always-inline', '--simplifycfg']",50.0,
after_cleaned_train/poj104-v1_54_1457__Z3Divii.ll,"['--coro-early', '--mem2reg', '--lower-expect', '--separate-const-offset-from-gep', '--newgvn', '--sink', '--loop-deletion', '--always-inline', '--loweratomic', '--irce', '--loop-fusion', '--sroa', '--canonicalize-aliases', '--adce', '--simplifycfg']",52.94,
after_cleaned_train/poj104-v1_54_1468__Z3numiii.ll,"['--cross-dso-cfi', '--mem2reg', '--strip', '--newgvn', '--lower-widenable-condition', '--alignment-from-assumptions', '--coro-cleanup', '--sroa', '--bdce', '--globalsplit', '--slsr', '--die', '--simplifycfg']",64.29,
after_cleaned_train/poj104-v1_54_1468__ZNKSt5ctypeIcE5widenEc.ll,"['--constprop', '--instcombine', '--nary-reassociate', '--lowerinvoke', '--partial-inliner', '--sroa', '--dce', '--post-inline-ee-instrument', '--loop-guard-widening', '--die']",39.29,
after_cleaned_train/poj104-v1_54_1471__ZNKSt5ctypeIcE5widenEc.ll,"['--mergeicmps', '--indvars', '--gvn', '--loop-rotate', '--barrier', '--cross-dso-cfi', '--instcombine', '--loop-versioning-licm', '--add-discriminators', '--prune-eh', '--loop-simplifycfg', '--lcssa', '--ipsccp', '--loop-predication']",39.29,
after_cleaned_train/poj104-v1_54_1570__ZNKSt5ctypeIcE5widenEc.ll,"['--mem2reg', '--instcombine', '--loop-unroll-and-jam', '--loweratomic', '--slp-vectorizer', '--instnamer', '--alignment-from-assumptions', '--mergeicmps', '--add-discriminators']",39.29,
after_cleaned_train/poj104-v1_54_1575__Z1fii.ll,"['--mem2reg', '--lower-expect', '--load-store-vectorizer', '--coro-split', '--lowerinvoke', '--newgvn', '--separate-const-offset-from-gep', '--loop-rotate', '--early-cse-memssa', '-loop-reduce', '--float2int', '--attributor', '--jump-threading', '--loop-reroll', '--gvn-hoist']",54.29,
after_cleaned_train/poj104-v1_54_1643__Z2pgi.ll,"['--loop-unroll', '--aggressive-instcombine', '--mem2reg', '--dse', '--globalopt', '--newgvn', '--die', '--simplifycfg']",27.5,
after_cleaned_train/poj104-v1_54_1643__ZNKSt5ctypeIcE5widenEc.ll,"['--tailcallelim', '--partially-inline-libcalls', '--forceattrs', '--instcombine', '--break-crit-edges', '--loop-versioning', '--alignment-from-assumptions', '--coro-cleanup', '--sroa', '--pgo-memop-opt', '--post-inline-ee-instrument']",39.29,
